student_id,class,school_type,attendance,homework_done,exam_score,avg_grade,discipline_score,engagement_level,absences,parent_education,family_income,internet_access,teacher_rating,stress_level,motivation_level,extra_classes,name
2618,10A,urban,61.13246176133927,63,59.60729236822285,2.1178934996864105,0.4640740198118182,0.3263912431903146,9,medium,high,1,0.7053535844768445,0.8918006449135621,0.9280800015954994,1,Алексей Кузнецов
2619,11A,urban,85.87017777026051,25,65.87158274705607,3.813801522911565,0.6427404266726113,0.1882651476894392,16,low,middle,0,0.4875292134689021,0.9935006573547976,0.7197547193003967,1,Алексей Иванов
2620,9A,rural,97.16491986228264,57,71.69308932005099,4.066977705112931,0.5652099682851924,0.4822760441763143,18,high,high,0,0.73865189281059,0.5672045332202077,0.886010534759446,0,Екатерина Иванов
2621,9B,rural,76.38861045344385,30,22.47316891279497,2.061131441240695,0.3103958602845186,0.6662014092904869,27,high,high,0,0.6705708487261095,0.3482678776947099,0.0695446822106202,0,Екатерина Сидоров
2622,10B,urban,77.00145961303438,65,57.32763866341424,4.531576963868767,0.6077619830184068,0.5788864293701929,3,low,middle,0,0.5729071893683664,0.7788753491818147,0.4927346740807365,0,Иван Петров
2623,9B,urban,73.0516784048906,91,48.958656937828295,4.784855034952223,0.3660143528696797,0.437490510371608,12,medium,middle,0,0.9674990807248544,0.1420990627828328,0.5648321256850177,0,Мария Кузнецов
2624,9A,rural,66.29450716968213,12,70.04929024027805,2.713809357256364,0.1946211406478178,0.539694444329195,20,high,high,0,0.72838443435347,0.5129091710441792,0.6890388806341619,1,Анна Петров
2625,9B,rural,73.78275154624586,17,33.32513284883986,4.537387798090894,0.6750708477580316,0.1079549303145984,26,low,high,0,0.9146134491814422,0.5245084819546395,0.1168582539590689,1,Екатерина Смирнов
2626,9A,urban,80.14037661333796,93,58.19596812321032,3.996537748127493,0.3063470930185802,0.6958401038599213,25,low,high,0,0.2421605643200284,0.9834678675296524,0.6567892800542725,1,Дмитрий Кузнецов
2627,10A,rural,99.29957860853295,74,76.11985123040093,3.742087459250596,0.8890247798660361,0.7342560437959335,18,low,low,0,0.7136396267772012,0.9910068149867144,0.1459935508694324,0,Анна Сидоров
2628,10B,urban,96.8882279659112,12,59.95377366530885,4.529377921067446,0.1993324597142136,0.0114526040970905,15,high,low,0,0.5978028634151593,0.7992141382808866,0.0676128072126599,0,Мария Петров
2629,9A,urban,93.1076479146561,23,39.41472166197835,2.856831607235611,0.600144038432514,0.2705195558608689,12,high,high,1,0.9242960968388532,0.4730156877855798,0.4693192079047128,0,Дмитрий Петров
2630,9B,urban,94.45652678524291,56,82.59505821726589,4.372568533060562,0.5715487748492533,0.092116860173273,29,low,middle,0,0.5104530176243732,0.5472257899747835,0.6003752860217303,1,Алексей Сидоров
2631,10B,rural,73.39245916460214,28,44.359668110303055,2.94356230300461,0.1977418008011515,0.9982321318744968,4,low,high,0,0.2796413790291516,0.3197416315184244,0.9581176277382624,0,Алексей Кузнецов
2632,10A,rural,82.87221635887323,55,76.06069754562097,4.362369628724221,0.4398868388645398,0.5933428337551634,11,high,high,1,0.3848389603785418,0.8298457036778141,0.698625427384633,0,Анна Кузнецов
2633,10B,rural,94.75333614681072,53,55.96457484421572,3.3531620172693724,0.6755387715427943,0.4657380942265624,6,high,low,0,0.2188298054262611,0.746546193835706,0.5913907614853575,0,Алексей Кузнецов
2634,9A,rural,69.64753824956765,4,51.87515665887776,2.3508364144792413,0.3185272044899742,0.4630010189810573,26,high,high,0,0.2199729993881867,0.771425287824123,0.2145649008964231,0,Мария Сидоров
2635,10A,urban,98.08812391727344,34,52.43806845160134,3.144559580917972,0.113830657407465,0.9647739192287702,8,high,high,1,0.4704215860266609,0.1386763381551019,0.1520443668146652,0,Дмитрий Сидоров
2636,9B,rural,70.78930310345915,18,58.83059286838895,2.700479834929252,0.6152407149578807,0.6598556381495484,4,high,low,0,0.8925688352929713,0.398633971310341,0.6072732247697117,1,Мария Кузнецов
2637,10A,urban,80.05413326966078,54,58.54031704747749,2.301594652358657,0.2241219022605161,0.1686595582470897,3,low,low,1,0.191869342861256,0.5373516904219443,0.2229490393545331,0,Мария Сидоров
2638,10A,urban,85.49023566361859,76,53.86409805479389,2.330861205270995,0.6814749796695877,0.4481588279958673,9,high,middle,0,0.2878700121241155,0.1246579686567889,0.7066050922070176,0,Дмитрий Иванов
2639,11A,urban,97.52960065379692,68,39.750691049374126,4.34021419551215,0.8394670965841674,0.7741968409458992,15,high,middle,0,0.8529881280515386,0.3686230263835929,0.114477091861474,0,Алексей Петров
2640,10A,rural,62.2308137026133,43,48.44252097467468,4.644193557567403,0.1233553714497955,0.423350066858793,10,low,middle,1,0.3392562775605153,0.0874325224142105,0.3396358234152016,0,Дмитрий Иванов
2641,10A,urban,87.30654891193211,77,87.59217741680465,4.781387358297511,0.4376091022213009,0.3095334258868586,28,low,high,0,0.962413401989714,0.9588412272749308,0.7730867634418224,1,Мария Петров
2642,10B,urban,76.0407793072041,37,71.41852666033527,4.561838516991364,0.4449222693488027,0.9912160765802552,8,medium,middle,1,0.2689202764635412,0.7512633295760242,0.8310370798894452,0,Дмитрий Петров
2643,9B,rural,63.427857031032055,61,50.83797914169149,4.490672291856326,0.6325359186542941,0.9356371346122292,23,high,low,0,0.4421434216985778,0.6207481209847618,0.3452407735485073,1,Анна Иванов
2644,10B,urban,88.83034198981953,21,45.03326769981158,2.206507554549818,0.334407928797568,0.9415603693239586,4,medium,middle,1,0.0956099391927408,0.2048564335269475,0.2067199301847672,1,Екатерина Сидоров
2645,10B,rural,77.61111400869233,72,40.00422141338089,4.3703707841651305,0.4185691555887801,0.1316725296727376,24,medium,high,1,0.9921757952986016,0.3341274371774744,0.9581998611642428,1,Мария Иванов
2646,9A,rural,83.04869103248379,39,80.02049814794924,4.349847978969353,0.0119912440282552,0.234255256809162,10,low,high,0,0.8901420448756194,0.1444849019133598,0.7610759941452493,1,Анна Кузнецов
2647,10B,rural,66.14505342889505,25,63.29960356395654,2.3938711823138394,0.1224259111832593,0.4420669581658409,29,low,middle,0,0.8175622528761247,0.5361196269610043,0.8070592878177526,1,Алексей Иванов
2648,11A,urban,74.06369759138025,4,66.34025601709547,3.986027695803897,0.5698620995550041,0.8321292582325582,8,medium,high,0,0.1573424705609406,0.8205159897881344,0.2227516498819424,1,Иван Петров
2649,11A,rural,80.86771254940335,92,78.31792899023898,3.3575220093778446,0.215895800295028,0.7368275402276231,16,medium,high,1,0.9693580578479136,0.0190365216898116,0.4244386480358294,0,Мария Смирнов
2650,9A,rural,70.2455407134922,53,51.83119545510493,4.7000405704162125,0.144576889796375,0.8496673951524292,27,medium,high,1,0.9291512856799244,0.1033086696973449,0.0682087312406484,0,Ольга Сидоров
2651,9B,rural,59.918626992385065,85,47.0777202806753,4.086225087187002,0.3244127679641632,0.9207632911573708,21,medium,middle,0,0.4356714419975193,0.2293497739411134,0.1093994882198284,1,Екатерина Петров
2652,9B,rural,98.0820246157652,48,56.925995360740814,4.8529626091227565,0.1635356949331234,0.7807668430505201,10,high,high,1,0.6816370297014067,0.7140667431590878,0.2209590437587774,1,Иван Петров
2653,10B,urban,75.57337700213087,2,34.54702170930429,2.314767935823931,0.0596224364781029,0.2617700101449782,20,medium,middle,1,0.992458427692047,0.8939798387693473,0.303234630887812,1,Мария Иванов
2654,10B,rural,86.69601851438503,91,87.51105173219673,2.12182194335718,0.2838582491441753,0.2854456823871693,5,low,middle,1,0.4097452194995818,0.7530123367744916,0.9971848029319738,0,Иван Петров
2655,10B,urban,70.55235967780291,37,67.23135758732103,4.920738073281639,0.1643584413655511,0.3524876816230984,25,medium,high,1,0.1130456890540829,0.5249475501708947,0.4220885651760451,0,Мария Петров
2656,9B,rural,67.75658820128581,13,58.63007546959676,2.240576484334713,0.7993957423348363,0.3030753668336176,15,medium,middle,1,0.8677790348189968,0.1051123641142705,0.69787578293396,1,Анна Иванов
2657,10A,urban,70.35821492335626,46,57.31611475199743,3.1585874627306887,0.0626569669306631,0.249098949703113,18,low,middle,0,0.4764851184424967,0.754914374356487,0.904447176732618,1,Мария Сидоров
2658,11A,rural,70.4598321892825,13,31.6525347558366,3.949911866751664,0.7474432367666921,0.7524860598757422,13,medium,high,0,0.9869694550592686,0.10563974037388,0.2460568317980098,0,Алексей Смирнов
2659,10A,urban,77.20900579709767,74,79.6890231102575,4.640170020002252,0.3827963474832018,0.0339910509003812,2,low,high,1,0.5508928604048076,0.3476898550893927,0.1447221950837952,0,Мария Петров
2660,10A,rural,77.17349349906816,72,62.76728067476273,2.763731954641778,0.675321309349395,0.728393738095065,9,high,middle,0,0.0294776035892023,0.3079915114986405,0.2432581974949101,1,Ольга Сидоров
2661,9B,urban,74.85769079414358,37,61.1957550288992,2.08717463565507,0.0526894363333891,0.823563771514968,20,high,low,1,0.4917269636043802,0.3592234633916066,0.8824216870070488,1,Алексей Кузнецов
2662,10A,urban,56.7392892458719,63,43.1047181914748,3.5638603714975683,0.9207039947895708,0.0660440433448178,22,low,low,1,0.7180621293289605,0.3295290434006935,0.6656860342300409,1,Мария Смирнов
2663,9A,urban,74.80377392502656,43,46.07410601741011,3.413336060816724,0.7673756972516094,0.0618471072009961,3,high,low,0,0.0260300282030796,0.7691797167167101,0.4513351232404793,0,Дмитрий Смирнов
2664,10B,rural,58.45519502103257,69,48.19386647253893,2.920679546567239,0.1401430718742261,0.285463802893301,21,high,low,1,0.4134487143624287,0.1717237339617187,0.8202827468332419,0,Ольга Иванов
2665,9A,urban,56.30678931478826,64,73.42862229194573,4.621698102504348,0.2187843710273603,0.2083068156016652,20,high,middle,0,0.1555602004515762,0.8458460501073587,0.2367264428988085,0,Екатерина Смирнов
2666,11A,urban,96.6322858670584,24,74.51821091880771,4.247966514749704,0.6439962326394858,0.5811336736901933,1,low,high,0,0.6430968210213586,0.8582602474777374,0.2391753745396029,0,Алексей Смирнов
2667,10B,urban,80.24750065738522,15,29.721701051699945,4.57434914959774,0.9215626042943504,0.6754515435016336,12,medium,low,0,0.9573458487780412,0.4909258228227109,0.5672200920222904,1,Анна Кузнецов
2668,10A,urban,82.97450290622922,14,53.29552815377004,2.4854268784315976,0.4458323910062335,0.6341419961043248,10,high,high,0,0.6245849045552929,0.1061487484892573,0.7900627572524193,0,Анна Сидоров
2669,11A,rural,70.08968351666819,97,56.0135218724851,4.077235876821023,0.4856327950218057,0.3573473702622227,11,medium,low,1,0.6948777063858891,0.5754072390156423,0.2595585169151465,1,Екатерина Иванов
2670,10B,urban,95.4490445957432,80,39.19015230425747,4.9253052062565725,0.2378002613890296,0.4983978346136362,0,medium,low,1,0.3965629004256095,0.8209313717991746,0.2100343385108826,1,Мария Сидоров
2671,10A,urban,81.89652447898328,2,54.01905188918776,3.835741675426077,0.3830108756211322,0.6399908295041189,21,high,low,1,0.5631408689519164,0.2894735192243517,0.4739746993391099,1,Алексей Смирнов
2672,9A,urban,88.45849347617937,66,38.23374559535253,2.5140930958864587,0.2860177028303057,0.1194262688063703,20,high,high,1,0.5438577096858598,0.8377474241964887,0.1342046900116658,1,Алексей Смирнов
2673,10B,rural,68.42812345138569,36,59.36374216606155,4.987341183404404,0.3505711496378131,0.229511914453894,8,medium,high,1,0.759606345267944,0.6769188527146782,0.7478117475784407,1,Екатерина Смирнов
2674,10A,urban,98.00059404095629,80,81.87342803143567,3.5849707446751347,0.0205976247553472,0.8904961539861828,11,high,low,0,0.8569116470202952,0.9872464407428356,0.5773309223244405,0,Дмитрий Иванов
2675,9A,urban,91.02306450791576,54,78.63002499247261,4.520177054828741,0.0410607446722377,0.3423263765491142,6,low,high,1,0.6628859442830998,0.8247113634886656,0.5125412090889476,0,Алексей Кузнецов
2676,11A,urban,92.6974231507272,37,46.66211876534637,2.448084342291294,0.6806865339089029,0.8011563819197053,16,low,low,0,0.979808801924046,0.2015004640929847,0.8722634135200928,1,Ольга Иванов
2677,11A,urban,58.60971337128771,62,52.947560920545456,3.998288653273764,0.6817951889226287,0.250989752337144,28,high,middle,1,0.8282883925244996,0.4490040596075086,0.7325618246287919,1,Алексей Смирнов
2678,11A,rural,63.54816039356098,0,20.702329998282984,4.737853094611592,0.3302306003358349,0.0416403515360218,9,medium,high,1,0.124646748916925,0.1035084648026082,0.1492697919570785,0,Екатерина Иванов
2679,11A,urban,64.28132998417885,70,65.06058418125735,3.596053457335818,0.8854623967538369,0.5004005924734096,5,high,low,0,0.5074753983861712,0.0696705668132242,0.4204318184421576,0,Алексей Иванов
2680,9B,urban,63.54546116234356,89,62.721797782525925,2.8659801817544133,0.2661121161999233,0.8924820435624864,26,low,middle,1,0.90323607869377,0.706054240871172,0.3212705550057206,1,Дмитрий Сидоров
2681,10B,rural,92.7704081052144,18,57.67477600119227,2.3822654838727595,0.3957847819738936,0.8192845491421378,6,medium,middle,1,0.9439348687312138,0.9129318047740104,0.8020694380149382,0,Иван Иванов
2682,10B,rural,51.5942397604296,51,53.20921579379847,2.887833995714991,0.7313756242831561,0.2529391689244898,18,high,low,0,0.380205938432398,0.973575516675252,0.7190367841712548,1,Иван Иванов
2683,9B,rural,53.80499944903872,29,53.78110076786106,3.064652608780574,0.7435681177907002,0.909935774424347,13,low,middle,0,0.7257040615165246,0.2704663542288664,0.4720100878053312,1,Екатерина Сидоров
2684,10A,urban,63.69574353149518,54,65.27561379565212,4.129865315689488,0.8611657627051837,0.4797158949163032,24,medium,middle,1,0.4105454836423783,0.2017713418593255,0.8236465089353083,0,Екатерина Иванов
2685,10A,rural,59.99364873247218,13,24.19940112665584,2.535864221088806,0.0290590419059624,0.04899900378867,26,low,low,1,0.1236597221794318,0.56021988706123,0.41006713801614,1,Екатерина Сидоров
2686,11A,urban,61.59298069414242,12,59.75411644181699,2.318314567146223,0.1837586811411584,0.0279246197677517,29,high,middle,0,0.8846113049224182,0.2008600730801579,0.8035520302988511,0,Екатерина Кузнецов
2687,9A,rural,89.897159462665,83,68.40018084185328,3.1608186231012634,0.6405717706700609,0.485113734003325,29,high,middle,1,0.9319531227123078,0.2959070900682186,0.0320748949320293,0,Иван Иванов
2688,10A,urban,78.15632969460235,89,55.77745570432149,3.3759608492274134,0.3381997692364037,0.5463228557138162,10,low,low,0,0.5047505312658066,0.837226330078445,0.1346189765401017,1,Иван Кузнецов
2689,9A,rural,50.2885330646484,26,58.81745069146229,3.885155156652515,0.0435616709308681,0.0799129205825903,1,low,low,0,0.0183074308201437,0.8104628564767061,0.75597440785326,1,Ольга Кузнецов
2690,10B,urban,71.46613828520977,88,69.53712008517364,4.122593903902818,0.5864666739066885,0.9222406537251788,0,low,middle,1,0.8160362506962597,0.8950732750035426,0.1143892428131682,1,Екатерина Иванов
2691,9A,rural,70.39424634251795,8,67.5164596741678,4.667833126500799,0.3930731984648116,0.718216828490823,25,low,high,0,0.4769603662307908,0.482243514928464,0.6837610405664207,0,Анна Иванов
2692,10B,urban,55.69726347222718,40,28.875190675720837,2.866860696584108,0.364094858544017,0.8012823584867418,9,low,low,1,0.0750283575415685,0.5640857336934639,0.7235737981275394,1,Мария Иванов
2693,9B,urban,83.80708943007286,47,39.78337145789379,3.585823468075787,0.2643642846858258,0.5840232512163516,11,medium,high,1,0.1893914828714948,0.7705895081626999,0.6621953571879216,0,Мария Иванов
2694,9B,urban,85.10485941897456,11,47.903293135850255,3.0981221204091955,0.0059978931169626,0.6635440761545146,8,high,low,0,0.1521193402304284,0.2392655331195989,0.818232125205534,0,Иван Петров
2695,11A,urban,86.04466095260489,9,39.12510289173462,2.0042650160929703,0.1823600169706268,0.3878602298271203,22,medium,high,1,0.6862788663197142,0.8230935912826374,0.5116170701213639,1,Ольга Смирнов
2696,10A,urban,86.4235472779296,5,69.75508008282074,3.738295468159783,0.4742352978186051,0.6792970849440932,25,low,low,1,0.2994094928674781,0.0175574798289551,0.8970370627234809,0,Ольга Иванов
2697,11A,urban,50.00264134661484,33,48.29549054602772,4.447388227013416,0.2757364530878068,0.9781828914042694,28,medium,middle,1,0.1276905173114432,0.7976598888118275,0.5694962276704746,1,Иван Сидоров
2698,10B,urban,97.69604019233611,51,37.31793772576793,2.1093184583101823,0.8743886792634551,0.6477159106109689,10,high,middle,0,0.9176488262358437,0.7759079478525069,0.507872968730071,1,Иван Иванов
2699,11A,urban,90.71043835273316,40,47.235960769497055,2.010475275808911,0.1429996621563664,0.3416337228731697,0,low,high,0,0.9565310590158032,0.3017799498425931,0.5093873098950423,0,Дмитрий Кузнецов
2700,9A,rural,95.19908482946424,82,58.56063914073903,4.183455219532214,0.8753402870362015,0.2852391223824678,19,low,high,1,0.1385758727669722,0.727912358161098,0.9120822174846172,1,Алексей Смирнов
2701,10B,urban,50.7821647653717,5,23.593393310941984,4.051579175026499,0.4048258084957072,0.963345940847063,9,high,low,1,0.2302358533098746,0.2139936141630525,0.2436960357867639,1,Дмитрий Петров
2702,9B,urban,96.69293978928695,1,52.98894238156943,3.217556316005062,0.2758403130687141,0.185002297108065,28,medium,low,0,0.5921207196064159,0.5762326376538783,0.6950354423712031,1,Алексей Сидоров
2703,10A,rural,90.48942643440525,14,50.82404316853091,3.984814644862729,0.3042918585148395,0.8061966116696198,18,high,high,0,0.150507849498474,0.700586774916332,0.2426157881649865,1,Мария Иванов
2704,10B,urban,91.86095714793493,16,68.99394121506474,4.8601582175930025,0.3300707928289921,0.4652622920087588,26,high,high,1,0.1585916929036118,0.7146988824025647,0.0921749785477739,1,Екатерина Иванов
2705,10B,rural,54.66436923609842,15,33.47031262355209,2.743588389665911,0.5065639846823781,0.4437597543528006,22,medium,middle,1,0.3365760417373901,0.98293513502236,0.95374387763324,1,Анна Кузнецов
2706,9A,urban,86.93890144592989,27,73.58503408474428,2.7377797835947515,0.3538823112638045,0.747537787978849,20,medium,high,1,0.9491703328680052,0.1820056618456638,0.1297253795558294,1,Екатерина Петров
2707,10A,rural,97.99583448210456,84,70.26109941189465,2.558696614292641,0.6472063470381876,0.1480384300459434,24,low,middle,0,0.9624421963562684,0.4807986288905578,0.6861932515473744,0,Иван Петров
2708,9B,rural,83.92736707090803,71,63.73106067302022,4.171960249921251,0.4251790070829311,0.4662959261449204,10,low,high,0,0.84178824982537,0.8801045442391601,0.4245587258838603,1,Ольга Петров
2709,10B,urban,78.52807023123032,9,57.37662771254856,3.0595677145140203,0.6716437096827069,0.0358336877677483,2,low,middle,0,0.6957129179290505,0.5615126060700008,0.8371013666302496,1,Анна Смирнов
2710,10B,rural,97.28148388744984,9,71.48831860786055,4.966079401961392,0.604426418351602,0.6704068215114694,26,high,middle,1,0.7206733658567527,0.8763890254240901,0.7732021830370581,0,Анна Кузнецов
2711,9A,urban,72.1468560867218,9,40.16705546279168,4.143946710371454,0.2444539724292613,0.0583772839536663,15,medium,middle,0,0.4695728430874009,0.434058777392235,0.1437684245447325,1,Алексей Смирнов
2712,11A,urban,79.96467831552394,72,76.57110310431705,3.1021306599421536,0.8127732878500883,0.0872887976738869,21,medium,low,1,0.5301546281555489,0.7953514211271494,0.4678167441212256,1,Анна Петров
2713,9B,urban,73.8169146747183,27,30.93870575219843,2.4475581021903943,0.7989814677729234,0.8448263812292032,9,low,middle,0,0.6344526600059881,0.8700492990135318,0.0275322817254766,0,Алексей Смирнов
2714,10A,urban,96.64231106801496,23,57.723697354243626,3.776074449583167,0.9889804670163754,0.4429551870159279,1,high,high,0,0.7312866374945891,0.8464393697106124,0.4295235140640637,1,Иван Иванов
2715,10B,rural,53.80423633827536,18,26.363005490252814,2.8847097592892768,0.1750501344334564,0.2009756885482425,18,high,high,1,0.0968461725105512,0.8713650445571817,0.700215822259774,0,Мария Иванов
2716,10B,urban,75.0559850412674,96,59.53275914807465,4.71652724388886,0.8478382192736854,0.5925845759553798,3,medium,high,0,0.2248870096795551,0.2195546966072334,0.232156213982117,1,Мария Смирнов
2717,9B,rural,84.34762206927192,67,53.369858479830825,3.3242131996294244,0.8719809225426152,0.5192832645845314,15,medium,low,1,0.9629431913026788,0.438984130615306,0.8100334065976443,0,Иван Сидоров
2718,11A,rural,89.59532692111185,55,67.45071364616042,2.8779498936156624,0.6421641666023702,0.4109083267428581,5,medium,middle,0,0.3351422654605789,0.1745718710584597,0.0531648261938063,1,Мария Кузнецов
2719,10B,urban,79.15093237220682,66,37.87585009604324,3.765655443712042,0.5063847777826904,0.9054170667493474,10,medium,low,0,0.2684742108082029,0.180541177442624,0.034566362160187,0,Иван Кузнецов
2720,9B,urban,95.4458872060727,41,38.06370292182815,2.410923502913194,0.9572595561690334,0.749457998152346,16,high,middle,0,0.4219113121243232,0.4878273078512135,0.0274525480613603,0,Анна Сидоров
2721,9A,urban,97.09957234419358,11,51.92018318444055,3.684647218408635,0.9726919278763292,0.1515928712552966,14,low,high,1,0.290920750433262,0.9600877547092548,0.2800268715601832,0,Екатерина Петров
2722,11A,urban,53.215961159679175,17,26.714250318445792,2.1683344355592205,0.6416974563422011,0.5707746499474199,21,medium,middle,0,0.0911801925518551,0.5919113063011133,0.4671058086509958,1,Иван Сидоров
2723,10A,rural,70.11852697706871,22,37.99817551811219,3.820666045241623,0.3595598579241624,0.0887439007047671,3,medium,low,0,0.2079611319042033,0.853845096583972,0.1074470122698449,0,Алексей Кузнецов
2724,10B,urban,51.17295108605772,83,48.80202616612061,3.590491531704287,0.8171651834659439,0.2446539704428065,23,medium,low,1,0.6401597975823332,0.9371839945227338,0.996743594890906,1,Анна Смирнов
2725,9B,rural,66.47083286872214,5,39.78977738874581,3.5622979464169147,0.0892554672149229,0.9098603467206404,24,high,low,0,0.2231825570527327,0.0865753588640713,0.9995610815001386,0,Анна Кузнецов
2726,9A,urban,76.84341089853011,52,37.96670584116231,4.0524931611733415,0.2905956440297864,0.4620799257082422,7,low,low,0,0.6476671966948354,0.1620639901795479,0.519802366145629,1,Мария Петров
2727,10A,urban,95.53974652549743,97,50.18804465239453,2.133369843280054,0.9855542947728502,0.8921061016177017,23,high,high,1,0.10008089490347,0.2908417801780563,0.568009534729504,0,Анна Иванов
2728,9B,urban,92.32771612327014,41,64.43362702141373,3.3791943938908884,0.8143333872069695,0.1659989655915641,28,low,low,0,0.0418763495924757,0.6167770679929719,0.9268083796759692,0,Ольга Петров
2729,9B,urban,56.37498633359929,65,76.47292505974934,3.332115989121124,0.9395824715691238,0.2053417475116389,28,high,low,0,0.8615676826591921,0.0617292184960913,0.7697927793029494,0,Ольга Сидоров
2730,10A,rural,54.65151873704478,29,42.909780531495855,3.379347325527498,0.594794571385757,0.3528247230670928,17,medium,low,1,0.760026195541693,0.786654509859468,0.1679476784086899,0,Алексей Кузнецов
2731,9A,rural,79.46336693783336,8,30.41756253778409,4.93967291319603,0.4076724581481159,0.3663256422594667,13,medium,high,0,0.6660276828463733,0.0637887169226388,0.7924889150217413,1,Екатерина Кузнецов
2732,9A,urban,76.60589862293914,90,41.63058305551842,2.417835419432781,0.979690103391038,0.7452772702306243,25,low,middle,0,0.030899232936865,0.1584318075647846,0.2309403330930592,1,Иван Иванов
2733,11A,rural,63.31888207150119,41,73.16625468161396,4.071289271178777,0.3094255858571547,0.599410561968372,1,high,high,1,0.2393539351537392,0.3817078641701878,0.4302478267313734,0,Мария Смирнов
2734,10B,rural,94.97265422769176,33,55.419613301132905,3.205988412135669,0.7574142789089233,0.5532494259466301,15,low,high,0,0.8123143271522606,0.5577198566480276,0.5325082455594556,0,Мария Иванов
2735,10A,urban,96.36832047307767,39,52.74365708480116,3.535179572973541,0.5582069579002082,0.6023755068280939,21,high,high,0,0.1446676650585445,0.881504673940334,0.716999299018562,1,Дмитрий Кузнецов
2736,10A,urban,70.13057191700813,87,32.92761736062408,4.287181717568588,0.2285071455144653,0.732191372523409,14,medium,middle,0,0.8128534398937637,0.9637297785974618,0.1501502977222445,1,Ольга Иванов
2737,10A,rural,94.515127855676,16,41.8647241190162,2.472126327720443,0.0174832874085426,0.8928166386090888,20,low,low,1,0.5842335497091802,0.8846421240448089,0.0761698547881,1,Алексей Смирнов
2738,9A,rural,69.19744471314863,28,41.10072224123659,4.290755637909477,0.3837640905040834,0.4147399564772202,5,low,high,1,0.7403683677969792,0.1070446576849197,0.8661233298606856,0,Дмитрий Кузнецов
2739,10B,rural,86.840841591485,99,62.93609323116749,2.2109923480533187,0.5476853928773087,0.8029259429234654,8,medium,low,1,0.644507078451173,0.63122948525464,0.8267924912870483,1,Ольга Смирнов
2740,11A,rural,73.7971108773862,49,45.29207559464752,3.449928533629499,0.1831904009534666,0.4950968830860286,11,medium,low,1,0.4169895800837545,0.4417145721200749,0.5232653419170278,0,Екатерина Сидоров
2741,9B,urban,56.12915782535915,75,52.84946960349339,4.226212573098741,0.4145548858612267,0.7220782425495383,9,medium,middle,0,0.2919773488969244,0.1257922181112561,0.6623638038421561,1,Ольга Петров
2742,9B,urban,96.39671006185108,94,52.27235520795871,2.577654366064098,0.6151899306589599,0.8748237880597676,6,medium,middle,0,0.6727291785908471,0.5551123712525353,0.7193013195588487,0,Анна Петров
2743,10A,rural,72.70482966887683,48,43.906279504434416,4.312746938106271,0.7149231264211244,0.0322148223648337,4,medium,high,1,0.8069128818048943,0.356658305585428,0.4765313570659046,1,Екатерина Иванов
2744,10B,urban,86.72435201612018,72,36.81717525903413,2.5004375207772296,0.0527425299065373,0.5466297553367805,25,medium,middle,1,0.0447326361618617,0.3457878392963508,0.2572304855810093,0,Анна Кузнецов
2745,9A,rural,68.35869072156461,60,74.48566221635838,4.397716270811364,0.6641808218023608,0.9893806264604754,22,high,middle,1,0.3799089337238306,0.0944451187112056,0.4813924072045444,0,Иван Петров
2746,10B,rural,50.94404392881173,82,61.59678869552509,3.4068067188255124,0.0566673088777198,0.4962244145224641,7,high,middle,0,0.350729784179863,0.9788529656707146,0.9507979909762736,1,Алексей Иванов
2747,10B,urban,55.026517934591794,45,68.88362872254372,4.05391499558932,0.0281854953593437,0.8643036826016922,26,low,low,0,0.5594708404584525,0.7259599002238202,0.837832513562536,1,Екатерина Смирнов
2748,9A,rural,74.81097397449622,45,39.11766978741748,4.752219375107565,0.1524120259105057,0.1858998524168293,11,high,middle,0,0.1139250563877997,0.2803342113404189,0.465547499251823,0,Анна Иванов
2749,10A,rural,84.49821785631812,16,37.35543390499106,3.225264570841201,0.6536440572115654,0.6042870902463316,0,low,high,0,0.9334194101392792,0.9174751572375016,0.2255790333727433,1,Екатерина Петров
2750,10B,urban,66.73676632896395,65,84.74349754482685,2.6988725804683185,0.0528214428844566,0.8703059632344452,9,high,middle,1,0.5485102684338226,0.9480871963302094,0.8896144279034061,0,Иван Кузнецов
2751,9B,urban,84.77442295888252,4,60.13729549761881,4.601492289853031,0.0208962122055741,0.4315331316187711,10,high,high,0,0.9237528042837788,0.810374843316693,0.6382410905842303,0,Алексей Иванов
2752,9A,rural,84.93177947159779,53,54.13375545862449,2.4848499443143344,0.1179595113475538,0.4867220589050437,26,medium,high,0,0.8169409234616506,0.659315164111286,0.4047399564304932,0,Анна Сидоров
2753,11A,rural,85.19679536639154,15,54.1559344835682,3.8944281555122497,0.949720990710571,0.0820179044490178,22,high,middle,1,0.1916388623151813,0.3763766197225885,0.111657541028989,1,Ольга Петров
2754,10A,urban,74.62609270102541,80,86.44285491374778,4.769759864121844,0.9072777499272164,0.042172091950605,19,high,low,1,0.1323390122929572,0.434346507750773,0.7517636373542695,1,Екатерина Смирнов
2755,9A,rural,95.7443075060752,90,85.31858522654022,4.023190134605917,0.086465975099654,0.4687082995829832,4,high,high,0,0.8612502400009282,0.4550112534343695,0.3169723725325191,0,Анна Сидоров
2756,11A,rural,74.45982589903078,6,43.15502432264593,2.5870432563500456,0.304013183516563,0.8434753316411339,12,medium,high,0,0.5361002225842191,0.9487626550510336,0.6063059142839768,0,Иван Петров
